"date","state","cases","deaths"
"2020-03-31","Texas",3576,57
"2020-03-31","Utah",887,5
"2020-03-31","Vermont",293,13
"2020-03-31","Virgin Islands",30,0
"2020-03-31","Virginia",1250,27
"2020-03-31","Washington",5292,226
"2020-03-31","West Virginia",162,1
"2020-03-31","Wisconsin",1351,25
"2020-03-31","Wyoming",120,0
"2020-04-01","Alabama",1106,28
"2020-04-01","Alaska",143,2
"2020-04-01","Arizona",1413,29
"2020-04-01","Arkansas",624,10
"2020-04-01","California",9816,212
"2020-04-01","Colorado",3346,80
"2020-04-01","Connecticut",3557,85
"2020-04-01","Delaware",368,11
"2020-04-01","District of Columbia",586,11
"2020-04-01","Florida",7765,100
"2020-04-01","Georgia",4748,154
"2020-04-01","Guam",147,3
"2020-04-01","Hawaii",258,1
"2020-04-01","Idaho",669,9
"2020-04-01","Illinois",6980,146
"2020-04-01","Indiana",2565,65
"2020-04-01","Iowa",549,9
"2020-04-01","Kansas",488,11
"2020-04-01","Kentucky",682,20
"2020-04-01","Louisiana",6424,273
"2020-04-01","Maine",344,7
"2020-04-01","Maryland",1985,33
"2020-04-01","Massachusetts",7738,122
"2020-04-01","Michigan",9293,336
"2020-04-01","Minnesota",689,17
"2020-04-01","Mississippi",1073,22
"2020-04-01","Missouri",1581,18
"2020-04-01","Montana",217,5
"2020-04-01","Nebraska",249,5
"2020-04-01","Nevada",1279,32
"2020-04-01","New Hampshire",415,4
"2020-04-01","New Jersey",22255,355
"2020-04-01","New Mexico",363,6
"2020-04-01","New York",83889,1941
"2020-04-01","North Carolina",1582,11
"2020-04-01","North Dakota",147,3
"2020-04-01","Northern Mariana Islands",6,1
"2020-04-01","Ohio",2547,65
"2020-04-01","Oklahoma",719,30
"2020-04-01","Oregon",736,19
"2020-04-01","Pennsylvania",5805,74
"2020-04-01","Puerto Rico",286,11
"2020-04-01","Rhode Island",566,10
"2020-04-01","South Carolina",1293,26
"2020-04-01","South Dakota",129,2
"2020-04-01","Tennessee",2690,23
"2020-04-01","Texas",4261,63
"2020-04-01","Utah",1012,7
"2020-04-01","Vermont",321,16
"2020-04-01","Virgin Islands",30,0
"2020-04-01","Virginia",1511,34
"2020-04-01","Washington",5588,249
"2020-04-01","West Virginia",191,2
"2020-04-01","Wisconsin",1550,33
"2020-04-01","Wyoming",137,0
"2020-04-02","Alabama",1270,32
"2020-04-02","Alaska",146,2
"2020-04-02","Arizona",1600,35
"2020-04-02","Arkansas",683,12
"2020-04-02","California",11190,247
"2020-04-02","Colorado",3728,96
"2020-04-02","Connecticut",3824,112
"2020-04-02","Delaware",393,12
"2020-04-02","District of Columbia",653,12
"2020-04-02","Florida",9000,144
"2020-04-02","Georgia",5444,176
"2020-04-02","Guam",152,3
"2020-04-02","Hawaii",283,2
"2020-04-02","Idaho",891,9
"2020-04-02","Illinois",7695,165
"2020-04-02","Indiana",3039,78
"2020-04-02","Iowa",614,11
"2020-04-02","Kansas",554,14
"2020-04-02","Kentucky",755,34
"2020-04-02","Louisiana",9150,310
"2020-04-02","Maine",376,7
"2020-04-02","Maryland",2331,36
"2020-04-02","Massachusetts",8966,154
"2020-04-02","Michigan",10791,417
"2020-04-02","Minnesota",742,18
"2020-04-02","Mississippi",1177,26
"2020-04-02","Missouri",1834,24
"2020-04-02","Montana",241,5
"2020-04-02","Nebraska",273,6
"2020-04-02","Nevada",1458,38
"2020-04-02","New Hampshire",479,5
"2020-04-02","New Jersey",25590,539
"2020-04-02","New Mexico",403,7
"2020-04-02","New York",92381,2373
"2020-04-02","North Carolina",1857,17
"2020-04-02","North Dakota",159,3
"2020-04-02","Northern Mariana Islands",8,1
"2020-04-02","Ohio",2902,81
"2020-04-02","Oklahoma",879,34
"2020-04-02","Oregon",826,21
"2020-04-02","Pennsylvania",7016,90
"2020-04-02","Puerto Rico",316,12
"2020-04-02","Rhode Island",657,12
"2020-04-02","South Carolina",1554,31
"2020-04-02","South Dakota",165,2
"2020-04-02","Tennessee",2869,32
"2020-04-02","Texas",4880,79
"2020-04-02","Utah",1074,7
"2020-04-02","Vermont",338,17
"2020-04-02","Virgin Islands",37,0
"2020-04-02","Virginia",1706,41
"2020-04-02","Washington",6585,272
"2020-04-02","West Virginia",217,2
"2020-04-02","Wisconsin",1730,37
"2020-04-02","Wyoming",153,0
"2020-04-03","Alabama",1535,38
"2020-04-03","Alaska",156,2
"2020-04-03","Arizona",1769,41
"2020-04-03","Arkansas",738,12
"2020-04-03","California",12569,282
"2020-04-03","Colorado",4182,110
"2020-04-03","Connecticut",4915,132
"2020-04-03","Delaware",450,14
"2020-04-03","District of Columbia",757,15
"2020-04-03","Florida",10260,169
"2020-04-03","Georgia",5967,198
"2020-04-03","Guam",154,4
"2020-04-03","Hawaii",317,3
"2020-04-03","Idaho",1013,10
"2020-04-03","Illinois",8904,211
"2020-04-03","Indiana",3437,102
"2020-04-03","Iowa",699,11
"2020-04-03","Kansas",624,19
"2020-04-03","Kentucky",770,34
"2020-04-03","Louisiana",10297,370
"2020-04-03","Maine",432,9
"2020-04-03","Maryland",2758,42
"2020-04-03","Massachusetts",10402,192
"2020-04-03","Michigan",12670,478
"2020-04-03","Minnesota",789,22
"2020-04-03","Mississippi",1358,29
"2020-04-03","Missouri",2113,31
"2020-04-03","Montana",262,5
"2020-04-03","Nebraska",296,6
"2020-04-03","Nevada",1549,43
"2020-04-03","New Hampshire",540,7
"2020-04-03","New Jersey",29895,647
"2020-04-03","New Mexico",495,10
"2020-04-03","New York",102870,2935
"2020-04-03","North Carolina",2093,19
"2020-04-03","North Dakota",173,3
"2020-04-03","Northern Mariana Islands",8,1
"2020-04-03","Ohio",3312,91
"2020-04-03","Oklahoma",988,38
"2020-04-03","Oregon",899,22
"2020-04-03","Pennsylvania",8420,102
"2020-04-03","Puerto Rico",378,15
"2020-04-03","Rhode Island",711,14
"2020-04-03","South Carolina",1700,34
"2020-04-03","South Dakota",187,2
"2020-04-03","Tennessee",3032,36
"2020-04-03","Texas",5669,97
"2020-04-03","Utah",1260,7
"2020-04-03","Vermont",389,17
"2020-04-03","Virgin Islands",38,0
"2020-04-03","Virginia",2012,46
"2020-04-03","Washington",6966,293
"2020-04-03","West Virginia",242,2
"2020-04-03","Wisconsin",1916,49
"2020-04-03","Wyoming",166,0
"2020-04-04","Alabama",1633,44
"2020-04-04","Alaska",169,3
"2020-04-04","Arizona",2019,53
"2020-04-04","Arkansas",743,14
"2020-04-04","California",13796,323
"2020-04-04","Colorado",4574,126
"2020-04-04","Connecticut",5276,165
"2020-04-04","Delaware",593,14
"2020-04-04","District of Columbia",902,21
"2020-04-04","Florida",11537,194
"2020-04-04","Georgia",6383,208
"2020-04-04","Guam",223,4
"2020-04-04","Hawaii",349,3
"2020-04-04","Idaho",1077,10
"2020-04-04","Illinois",10357,248
"2020-04-04","Indiana",3953,116
"2020-04-04","Iowa",786,11
"2020-04-04","Kansas",701,21
"2020-04-04","Kentucky",917,40
"2020-04-04","Louisiana",12496,412
"2020-04-04","Maine",456,10
"2020-04-04","Maryland",3125,54
"2020-04-04","Massachusetts",11736,216
"2020-04-04","Michigan",14225,540
"2020-04-04","Minnesota",865,24
"2020-04-04","Mississippi",1455,35
"2020-04-04","Missouri",2291,44
"2020-04-04","Montana",281,6
"2020-04-04","Nebraska",339,8
"2020-04-04","Nevada",1758,46
"2020-04-04","New Hampshire",621,9
"2020-04-04","New Jersey",34124,847
"2020-04-04","New Mexico",543,11
"2020-04-04","New York",114996,3568
"2020-04-04","North Carolina",2402,30
"2020-04-04","North Dakota",186,3
"2020-04-04","Northern Mariana Islands",8,1
"2020-04-04","Ohio",3739,102
"2020-04-04","Oklahoma",1159,42
"2020-04-04","Oregon",999,26
"2020-04-04","Pennsylvania",10109,139
"2020-04-04","Puerto Rico",452,18
"2020-04-04","Rhode Island",806,17
"2020-04-04","South Carolina",1917,40
"2020-04-04","South Dakota",212,2
"2020-04-04","Tennessee",3265,47
"2020-04-04","Texas",6566,124
"2020-04-04","Utah",1428,8
"2020-04-04","Vermont",461,20
"2020-04-04","Virgin Islands",42,0
"2020-04-04","Virginia",2407,52
"2020-04-04","Washington",7498,318
"2020-04-04","West Virginia",282,2
"2020-04-04","Wisconsin",2112,60
"2020-04-04","Wyoming",187,0
"2020-04-05","Alabama",1841,45
"2020-04-05","Alaska",183,4
"2020-04-05","Arizona",2269,64
"2020-04-05","Arkansas",853,16
"2020-04-05","California",15076,349
"2020-04-05","Colorado",4950,140
"2020-04-05","Connecticut",5675,189
"2020-04-05","Delaware",673,14
"2020-04-05","District of Columbia",998,22
"2020-04-05","Florida",12342,220
"2020-04-05","Georgia",6742,219
"2020-04-05","Guam",265,4
"2020-04-05","Hawaii",369,4
"2020-04-05","Idaho",1101,10
"2020-04-05","Illinois",11276,282
"2020-04-05","Indiana",4411,127
"2020-04-05","Iowa",868,22
"2020-04-05","Kansas",763,23
"2020-04-05","Kentucky",1048,44
"2020-04-05","Louisiana",13010,477
"2020-04-05","Maine",470,10
"2020-04-05","Maryland",3609,68
"2020-04-05","Massachusetts",12500,231
"2020-04-05","Michigan",15635,616
"2020-04-05","Minnesota",935,29
"2020-04-05","Mississippi",1638,43
"2020-04-05","Missouri",2367,52
"2020-04-05","Montana",298,6
"2020-04-05","Nebraska",377,8
"2020-04-05","Nevada",1880,46
"2020-04-05","New Hampshire",669,9
"2020-04-05","New Jersey",37505,917
"2020-04-05","New Mexico",624,12
"2020-04-05","New York",122911,4161
"2020-04-05","North Carolina",2585,37
"2020-04-05","North Dakota",207,3
"2020-04-05","Northern Mariana Islands",8,1
"2020-04-05","Ohio",4043,119
"2020-04-05","Oklahoma",1252,46
"2020-04-05","Oregon",1068,27
"2020-04-05","Pennsylvania",11589,159
"2020-04-05","Puerto Rico",475,20
"2020-04-05","Rhode Island",922,25
"2020-04-05","South Carolina",2049,44
"2020-04-05","South Dakota",240,2
"2020-04-05","Tennessee",3538,50
"2020-04-05","Texas",7091,136
"2020-04-05","Utah",1605,8
"2020-04-05","Vermont",512,22
"2020-04-05","Virgin Islands",42,0
"2020-04-05","Virginia",2637,52
"2020-04-05","Washington",7984,344
"2020-04-05","West Virginia",324,3
"2020-04-05","Wisconsin",2267,73
"2020-04-05","Wyoming",200,0
"2020-04-06","Alabama",2006,53
"2020-04-06","Alaska",189,4
"2020-04-06","Arizona",2465,67
"2020-04-06","Arkansas",927,16
"2020-04-06","California",16284,386
"2020-04-06","Colorado",5172,150
"2020-04-06","Connecticut",6906,206
"2020-04-06","Delaware",783,15
"2020-04-06","District of Columbia",1097,24
"2020-04-06","Florida",13621,253
"2020-04-06","Georgia",7558,294
"2020-04-06","Guam",266,4
"2020-04-06","Hawaii",385,5
"2020-04-06","Idaho",1170,13
"2020-04-06","Illinois",12262,309
"2020-04-06","Indiana",4956,141
"2020-04-06","Iowa",946,25
"2020-04-06","Kansas",853,25
"2020-04-06","Kentucky",1057,52
"2020-04-06","Louisiana",14867,512
"2020-04-06","Maine",499,10
"2020-04-06","Maryland",4045,92
"2020-04-06","Massachusetts",13837,260
"2020-04-06","Michigan",17130,727
"2020-04-06","Minnesota",986,30
"2020-04-06","Mississippi",1738,51
"2020-04-06","Missouri",2722,56
"2020-04-06","Montana",319,6
"2020-04-06","Nebraska",438,10
"2020-04-06","Nevada",1971,58
"2020-04-06","New Hampshire",715,9
"2020-04-06","New Jersey",41090,1005
"2020-04-06","New Mexico",686,12
"2020-04-06","New York",130689,4758
"2020-04-06","North Carolina",2870,40
"2020-04-06","North Dakota",225,3
"2020-04-06","Northern Mariana Islands",8,1
"2020-04-06","Ohio",4450,142
"2020-04-06","Oklahoma",1327,51
"2020-04-06","Oregon",1132,29
"2020-04-06","Pennsylvania",13074,169
"2020-04-06","Puerto Rico",513,21
"2020-04-06","Rhode Island",1082,27
"2020-04-06","South Carolina",2232,48
"2020-04-06","South Dakota",288,4
"2020-04-06","Tennessee",3753,65
"2020-04-06","Texas",8104,159
"2020-04-06","Utah",1675,13
"2020-04-06","Vermont",543,23
"2020-04-06","Virgin Islands",43,1
"2020-04-06","Virginia",2878,54
"2020-04-06","Washington",8384,383
"2020-04-06","West Virginia",345,4
"2020-04-06","Wisconsin",2440,83
"2020-04-06","Wyoming",212,0
"2020-04-07","Alabama",2197,64
"2020-04-07","Alaska",211,4
"2020-04-07","Arizona",2575,77
"2020-04-07","Arkansas",997,18
"2020-04-07","California",17540,447
"2020-04-07","Colorado",5429,179
"2020-04-07","Connecticut",7781,277
"2020-04-07","Delaware",928,16
"2020-04-07","District of Columbia",1211,24
"2020-04-07","Florida",14739,295
"2020-04-07","Georgia",9156,348
"2020-04-07","Guam",274,4
"2020-04-07","Hawaii",408,5
"2020-04-07","Idaho",1210,15
"2020-04-07","Illinois",13549,384
"2020-04-07","Indiana",5507,173
"2020-04-07","Iowa",1048,26
"2020-04-07","Kansas",905,30
"2020-04-07","Kentucky",1289,66
"2020-04-07","Louisiana",16284,582
"2020-04-07","Maine",519,12
"2020-04-07","Maryland",4371,104
"2020-04-07","Massachusetts",15202,356
"2020-04-07","Michigan",18852,845
"2020-04-07","Minnesota",1069,34
"2020-04-07","Mississippi",1915,59
"2020-04-07","Missouri",3037,79
"2020-04-07","Montana",319,6
"2020-04-07","Nebraska",490,12
"2020-04-07","Nevada",2101,60
"2020-04-07","New Hampshire",747,13
"2020-04-07","New Jersey",44416,1232
"2020-04-07","New Mexico",794,13
"2020-04-07","New York",140081,5563
"2020-04-07","North Carolina",3220,50
"2020-04-07","North Dakota",237,4
"2020-04-07","Northern Mariana Islands",8,2
"2020-04-07","Ohio",4782,167
"2020-04-07","Oklahoma",1472,67
"2020-04-07","Oregon",1181,33
"2020-04-07","Pennsylvania",14582,240
"2020-04-07","Puerto Rico",573,23
"2020-04-07","Rhode Island",1229,30
"2020-04-07","South Carolina",2417,51
"2020-04-07","South Dakota",320,6
"2020-04-07","Tennessee",4010,72
"2020-04-07","Texas",8968,177
"2020-04-07","Utah",1752,13
"2020-04-07","Vermont",575,23
"2020-04-07","Virgin Islands",45,1
"2020-04-07","Virginia",3333,69
"2020-04-07","Washington",8682,409
"2020-04-07","West Virginia",412,4
"2020-04-07","Wisconsin",2578,94
"2020-04-07","Wyoming",221,0
"2020-04-08","Alabama",2499,67
"2020-04-08","Alaska",224,5
"2020-04-08","Arizona",2726,80
"2020-04-08","Arkansas",1077,18
"2020-04-08","California",19043,506
"2020-04-08","Colorado",5655,192
"2020-04-08","Connecticut",8781,335
"2020-04-08","Delaware",1116,19
"2020-04-08","District of Columbia",1440,27
"2020-04-08","Florida",15690,322
"2020-04-08","Georgia",10204,370
"2020-04-08","Guam",409,4
"2020-04-08","Hawaii",433,5
"2020-04-08","Idaho",1232,19
"2020-04-08","Illinois",15078,464
"2020-04-08","Indiana",5943,203
"2020-04-08","Iowa",1145,27
"2020-04-08","Kansas",1055,38
"2020-04-08","Kentucky",1393,73
"2020-04-08","Louisiana",17030,652
"2020-04-08","Maine",537,14
"2020-04-08","Maryland",5529,124
"2020-04-08","Massachusetts",16790,433
"2020-04-08","Michigan",20220,959
"2020-04-08","Minnesota",1154,39
"2020-04-08","Mississippi",2003,67
"2020-04-08","Missouri",3327,86
"2020-04-08","Montana",332,6
"2020-04-08","Nebraska",538,14
"2020-04-08","Nevada",2318,80
"2020-04-08","New Hampshire",788,18
"2020-04-08","New Jersey",47437,1504
"2020-04-08","New Mexico",865,16
"2020-04-08","New York",149401,6268
"2020-04-08","North Carolina",3423,61
"2020-04-08","North Dakota",251,4
"2020-04-08","Northern Mariana Islands",11,2
"2020-04-08","Ohio",5148,193
"2020-04-08","Oklahoma",1524,79
"2020-04-08","Oregon",1239,38
"2020-04-08","Pennsylvania",16414,313
"2020-04-08","Puerto Rico",620,24
"2020-04-08","Rhode Island",1450,35
"2020-04-08","South Carolina",2552,63
"2020-04-08","South Dakota",393,6
"2020-04-08","Tennessee",4246,83
"2020-04-08","Texas",9897,195
"2020-04-08","Utah",1875,13
"2020-04-08","Vermont",605,23
"2020-04-08","Virgin Islands",45,1
"2020-04-08","Virginia",3645,75
"2020-04-08","Washington",9097,430
"2020-04-08","West Virginia",483,4
"2020-04-08","Wisconsin",2756,107
"2020-04-08","Wyoming",230,0
"2020-04-09","Alabama",2838,78
"2020-04-09","Alaska",233,5
"2020-04-09","Arizona",3018,89
"2020-04-09","Arkansas",1146,21
"2020-04-09","California",20191,548
"2020-04-09","Colorado",6202,227
"2020-04-09","Connecticut",9784,380
"2020-04-09","Delaware",1209,23
"2020-04-09","District of Columbia",1523,32
"2020-04-09","Florida",16819,370
"2020-04-09","Georgia",10885,412
"2020-04-09","Guam",542,4
"2020-04-09","Hawaii",440,6
"2020-04-09","Idaho",1353,24
"2020-04-09","Illinois",16422,534
"2020-04-09","Indiana",6351,246
"2020-04-09","Iowa",1270,27
"2020-04-09","Kansas",1116,42
"2020-04-09","Kentucky",1525,84
"2020-04-09","Louisiana",18283,702
"2020-04-09","Maine",560,16
"2020-04-09","Maryland",6185,139
"2020-04-09","Massachusetts",18941,503
"2020-04-09","Michigan",21375,1076
"2020-04-09","Minnesota",1242,50
"2020-04-09","Mississippi",2260,76
"2020-04-09","Missouri",3539,94
"2020-04-09","Montana",354,6
"2020-04-09","Nebraska",594,15
"2020-04-09","Nevada",2456,82
"2020-04-09","New Hampshire",819,21
"2020-04-09","New Jersey",51027,1700
"2020-04-09","New Mexico",989,17
"2020-04-09","New York",159937,7067
"2020-04-09","North Carolina",3651,74
"2020-04-09","North Dakota",269,5
"2020-04-09","Northern Mariana Islands",11,2
"2020-04-09","Ohio",5512,213
"2020-04-09","Oklahoma",1684,80
"2020-04-09","Oregon",1321,44
"2020-04-09","Pennsylvania",18379,344
"2020-04-09","Puerto Rico",683,33
"2020-04-09","Rhode Island",1727,43
"2020-04-09","South Carolina",2792,67
"2020-04-09","South Dakota",447,6
"2020-04-09","Tennessee",4456,95
"2020-04-09","Texas",11372,228
"2020-04-09","Utah",1980,13
"2020-04-09","Vermont",628,23
"2020-04-09","Virgin Islands",46,1
"2020-04-09","Virginia",4042,109
"2020-04-09","Washington",9608,456
"2020-04-09","West Virginia",524,5
"2020-04-09","Wisconsin",2885,116
"2020-04-09","Wyoming",239,0
"2020-04-10","Alabama",3008,80
"2020-04-10","Alaska",244,5
"2020-04-10","Arizona",3112,97
"2020-04-10","Arkansas",1202,24
"2020-04-10","California",21366,594
"2020-04-10","Colorado",6510,253
"2020-04-10","Connecticut",10538,448
"2020-04-10","Delaware",1326,32
"2020-04-10","District of Columbia",1660,38
"2020-04-10","Florida",17960,418
"2020-04-10","Georgia",11859,425
"2020-04-10","Guam",577,4
"2020-04-10","Hawaii",463,8
"2020-04-10","Idaho",1397,25
"2020-04-10","Illinois",17887,607
"2020-04-10","Indiana",6907,300
"2020-04-10","Iowa",1388,31
"2020-04-10","Kansas",1180,50
"2020-04-10","Kentucky",1702,90
"2020-04-10","Louisiana",19253,755
"2020-04-10","Maine",586,17
"2020-04-10","Maryland",6968,172
"2020-04-10","Massachusetts",20974,599
"2020-04-10","Michigan",22646,1280
"2020-04-10","Minnesota",1335,57
"2020-04-10","Mississippi",2469,82
"2020-04-10","Missouri",3799,105
"2020-04-10","Montana",365,6
"2020-04-10","Nebraska",679,18
"2020-04-10","Nevada",2606,86
"2020-04-10","New Hampshire",885,22
"2020-04-10","New Jersey",54588,1932
"2020-04-10","New Mexico",1091,19
"2020-04-10","New York",170512,7844
"2020-04-10","North Carolina",3906,78
"2020-04-10","North Dakota",278,7
"2020-04-10","Northern Mariana Islands",11,2
"2020-04-10","Ohio",5878,231
"2020-04-10","Oklahoma",1794,88
"2020-04-10","Oregon",1371,48
"2020-04-10","Pennsylvania",20128,435
"2020-04-10","Puerto Rico",725,39
"2020-04-10","Rhode Island",2015,49
"2020-04-10","South Carolina",3065,72
"2020-04-10","South Dakota",536,6
"2020-04-10","Tennessee",4793,104
"2020-04-10","Texas",12290,246
"2020-04-10","Utah",2103,17
"2020-04-10","Vermont",679,24
"2020-04-10","Virgin Islands",46,1
"2020-04-10","Virginia",4509,121
"2020-04-10","Washington",9887,483
"2020-04-10","West Virginia",537,5
"2020-04-10","Wisconsin",3068,131
"2020-04-10","Wyoming",253,0
"2020-04-11","Alabama",3262,93
"2020-04-11","Alaska",255,6
"2020-04-11","Arizona",3393,112
"2020-04-11","Arkansas",1228,25
"2020-04-11","California",22421,632
"2020-04-11","Colorado",6893,274
"2020-04-11","Connecticut",11510,494
"2020-04-11","Delaware",1479,33
"2020-04-11","District of Columbia",1778,47
"2020-04-11","Florida",18978,445
"2020-04-11","Georgia",12261,432
"2020-04-11","Guam",681,5
"2020-04-11","Hawaii",484,8
"2020-04-11","Idaho",1407,27
"2020-04-11","Illinois",19180,682
"2020-04-11","Indiana",7435,330
"2020-04-11","Iowa",1510,34
"2020-04-11","Kansas",1283,55
"2020-04-11","Kentucky",1851,94
"2020-04-11","Louisiana",20014,806
"2020-04-11","Maine",616,19
"2020-04-11","Maryland",7694,207
"2020-04-11","Massachusetts",22860,686
"2020-04-11","Michigan",23853,1391
"2020-04-11","Minnesota",1427,64
"2020-04-11","Mississippi",2642,93
"2020-04-11","Missouri",4024,116
"2020-04-11","Montana",377,6
"2020-04-11","Nebraska",719,18
"2020-04-11","Nevada",2720,111
"2020-04-11","New Hampshire",929,23
"2020-04-11","New Jersey",58151,2183
"2020-04-11","New Mexico",1174,20
"2020-04-11","New York",180458,8627
"2020-04-11","North Carolina",4310,86
"2020-04-11","North Dakota",293,7
"2020-04-11","Northern Mariana Islands",11,2
"2020-04-11","Ohio",6250,247
"2020-04-11","Oklahoma",1868,93
"2020-04-11","Oregon",1447,51
"2020-04-11","Pennsylvania",21774,515
"2020-04-11","Puerto Rico",788,42
"2020-04-11","Rhode Island",2349,56
"2020-04-11","South Carolina",3207,80
"2020-04-11","South Dakota",626,6
"2020-04-11","Tennessee",4983,107
"2020-04-11","Texas",13208,265
"2020-04-11","Utah",2206,18
"2020-04-11","Vermont",711,25
"2020-04-11","Virgin Islands",51,1
"2020-04-11","Virginia",5077,130
"2020-04-11","Washington",10224,498
"2020-04-11","West Virginia",593,6
"2020-04-11","Wisconsin",3213,141
"2020-04-11","Wyoming",261,0
"2020-04-12","Alabama",3583,93
"2020-04-12","Alaska",270,6
"2020-04-12","Arizona",3539,117
"2020-04-12","Arkansas",1280,27
"2020-04-12","California",23323,676
"2020-04-12","Colorado",7303,290
"2020-04-12","Connecticut",12035,554
"2020-04-12","Delaware",1625,35
"2020-04-12","District of Columbia",1875,50
"2020-04-12","Florida",19855,460
"2020-04-12","Georgia",12103,438
"2020-04-12","Guam",716,5
"2020-04-12","Hawaii",497,9
"2020-04-12","Idaho",1426,27
"2020-04-12","Illinois",20852,727
"2020-04-12","Indiana",7928,343
"2020-04-12","Iowa",1587,41
"2020-04-12","Kansas",1338,56
"2020-04-12","Kentucky",1963,98
"2020-04-12","Louisiana",20595,840
"2020-04-12","Maine",633,19
"2020-04-12","Maryland",8225,236
"2020-04-12","Massachusetts",25475,756
"2020-04-12","Michigan",24494,1486
"2020-04-12","Minnesota",1621,70
"2020-04-12","Mississippi",2781,96
"2020-04-12","Missouri",4160,116
"2020-04-12","Montana",387,6
"2020-04-12","Nebraska",806,18
"2020-04-12","Nevada",2860,113
"2020-04-12","New Hampshire",985,23
"2020-04-12","New Jersey",61850,2350
"2020-04-12","New Mexico",1245,26
"2020-04-12","New York",188694,9385
"2020-04-12","North Carolina",4520,86
"2020-04-12","North Dakota",308,8
"2020-04-12","Northern Mariana Islands",11,2
"2020-04-12","Ohio",6604,253
"2020-04-12","Oklahoma",1970,96
"2020-04-12","Oregon",1527,52
"2020-04-12","Pennsylvania",22955,525
"2020-04-12","Puerto Rico",897,44
"2020-04-12","Rhode Island",2665,63
"2020-04-12","South Carolina",3319,82
"2020-04-12","South Dakota",730,6
"2020-04-12","Tennessee",5144,107
"2020-04-12","Texas",13776,288
"2020-04-12","Utah",2303,18
"2020-04-12","Vermont",727,27
"2020-04-12","Virgin Islands",51,1
"2020-04-12","Virginia",5274,141
"2020-04-12","Washington",10411,511
"2020-04-12","West Virginia",615,8
"2020-04-12","Wisconsin",3341,145
"2020-04-12","Wyoming",270,0
"2020-04-13","Alabama",3805,104
"2020-04-13","Alaska",275,6
"2020-04-13","Arizona",3702,122
"2020-04-13","Arkansas",1475,30
"2020-04-13","California",24334,725
"2020-04-13","Colorado",7691,308
"2020-04-13","Connecticut",13381,602
"2020-04-13","Delaware",1761,41
"2020-04-13","District of Columbia",1955,52
"2020-04-13","Florida",21011,498
"2020-04-13","Georgia",13125,479
"2020-04-13","Guam",719,6
"2020-04-13","Hawaii",502,9
"2020-04-13","Idaho",1453,33
"2020-04-13","Illinois",22025,800
"2020-04-13","Indiana",8236,350
"2020-04-13","Iowa",1710,44
"2020-04-13","Kansas",1383,63
"2020-04-13","Kentucky",2048,106
"2020-04-13","Louisiana",21016,884
"2020-04-13","Maine",698,19
"2020-04-13","Maryland",8936,262
"2020-04-13","Massachusetts",26867,844
"2020-04-13","Michigan",25487,1601
"2020-04-13","Minnesota",1650,70
"2020-04-13","Mississippi",2942,98
"2020-04-13","Missouri",4388,136
"2020-04-13","Montana",394,7
"2020-04-13","Nebraska",871,19
"2020-04-13","Nevada",3036,114
"2020-04-13","New Hampshire",1020,23
"2020-04-13","New Jersey",64584,2443
"2020-04-13","New Mexico",1345,31
"2020-04-13","New York",195031,10056
"2020-04-13","North Carolina",4788,91
"2020-04-13","North Dakota",331,9
"2020-04-13","Northern Mariana Islands",11,2
"2020-04-13","Ohio",6975,274
"2020-04-13","Oklahoma",2069,98
"2020-04-13","Oregon",1584,53
"2020-04-13","Pennsylvania",24295,563
"2020-04-13","Puerto Rico",903,45
"2020-04-13","Rhode Island",2976,73
"2020-04-13","South Carolina",3439,87
"2020-04-13","South Dakota",868,6
"2020-04-13","Tennessee",5483,114
"2020-04-13","Texas",14487,320
"2020-04-13","Utah",2363,18
"2020-04-13","Vermont",748,28
"2020-04-13","Virgin Islands",51,1
"2020-04-13","Virginia",5747,149
"2020-04-13","Washington",10538,525
"2020-04-13","West Virginia",638,9
"2020-04-13","Wisconsin",3428,155
"2020-04-13","Wyoming",275,1
"2020-04-14","Alabama",3953,114
"2020-04-14","Alaska",283,7
"2020-04-14","Arizona",3806,131
"2020-04-14","Arkansas",1498,32
"2020-04-14","California",25758,778
"2020-04-14","Colorado",7941,329
"2020-04-14","Connecticut",13989,671
"2020-04-14","Delaware",1926,43
"2020-04-14","District of Columbia",2058,67
"2020-04-14","Florida",21620,570
"2020-04-14","Georgia",13913,517
"2020-04-14","Guam",721,6
"2020-04-14","Hawaii",511,9
"2020-04-14","Idaho",1464,39
"2020-04-14","Illinois",23247,878
"2020-04-14","Indiana",8527,387
"2020-04-14","Iowa",1899,44
"2020-04-14","Kansas",1439,69
"2020-04-14","Kentucky",2210,115
"2020-04-14","Louisiana",21518,1013
"2020-04-14","Maine",734,20
"2020-04-14","Maryland",9472,302
"2020-04-14","Massachusetts",28163,957
"2020-04-14","Michigan",26844,1766
"2020-04-14","Minnesota",1695,79
"2020-04-14","Mississippi",3087,111
"2020-04-14","Missouri",4686,151
"2020-04-14","Montana",399,7
"2020-04-14","Nebraska",931,21
"2020-04-14","Nevada",3137,130
"2020-04-14","New Hampshire",1091,27
"2020-04-14","New Jersey",68824,2805
"2020-04-14","New Mexico",1407,36
"2020-04-14","New York",202208,10834
"2020-04-14","North Carolina",4992,116
"2020-04-14","North Dakota",341,9
"2020-04-14","Northern Mariana Islands",13,2
"2020-04-14","Ohio",7280,324
"2020-04-14","Oklahoma",2184,109
"2020-04-14","Oregon",1633,55
"2020-04-14","Pennsylvania",25591,746
